prod_id,prod_name,prod_category,sku,pos_name,pos_stock,pos_price
3512,Valhoma Spike 24 Hw Collar,leashesAndCollars,009761211060,Valhoma Spike 24 Hw Collar,0.0,32.99
3685,"Sunburst Blue 10"" Collar",leashesAndCollars,076484322259,"Sunburst Blue 10"" Collar",0.0,5.89
3688,"Sunburst Pink Flower 10"" Collar",leashesAndCollars,443983200086,"Sunburst Pink Flower 10"" Colla",0.0,5.89
3691,"Sunburst Pink Bone 12"" Collar",leashesAndCollars,015561224260,"Reptile UVB200 8w 12""",0.0,26.24
7684,Petsafe Come With Me Kitty Harness And Leash Blue Small,leashesAndCollars,759023076133,Petsafe Come With Me Kitty Har,0.0,19.99
7686,Petsafe Come With Me kitty Harness and Leash Black Small,leashesAndCollars,759023085357,Petsafe Come With Me kitty Har,0.0,19.99
7688,Petsafe Come With Me Kitty Black Medium,leashesAndCollars,759023085364,Petsafe Come With Me Kitty Bla,0.0,19.99
7689,coastal control harness small,leashesAndCollars,076484093760,coastal control harness small,0.0,22.19
7690,coastal control harness medium,leashesAndCollars,076484093777,coastal control harness medium,0.0,22.79
7691,coastal control harness large,leashesAndCollars,076484093784,coastal control harness large,-1.0,22.79
7706,"coastal collar rwp26""",leashesAndCollars,076484619762,"coastal collar rwp26""",-1.0,25.59
7711,coastal collar ybc 12,leashesAndCollars,076484647185,"Coastal Collar Ybc12""",0.0,16.09
7715,coastal collar psf 18,leashesAndCollars,076484471049,coastal collar psf 18,0.0,18.99
7735,li'l pals harness blu14,leashesAndCollars,076484624537,li'l pals harness blu14,0.0,15.19
7740,li'l pals harness npk14,leashesAndCollars,076484421839,li'l pals harness npk14,0.0,15.99
7742,li'l pals collar blk10,leashesAndCollars,076484302459,"Coastal Black14"" 4201 Collar",0.0,11.59
7744,li'l pals collar npk10,leashesAndCollars,076484302466,Li'l Pals Collar Sm Pink Spike,0.0,12.99
7749,li'l pals collar fmb12,leashesAndCollars,076484662232,li'l pals collar fmb12,0.0,7.49
7757,li'l pals collar tel10,leashesAndCollars,076484701634,li'l pals collar tel10,0.0,9.99
7758,li'l pals collar tel08,leashesAndCollars,076484701610,Li'l Pals Collar XS,0.0,8.99
8037,Coastal Single-Ply Dog Leash 00906 PKF06,leashesAndCollars,076484731235,Coastal Single-Ply Dog Leash 0,0.0,19.99
8038,Coastal Single-Ply Dog Leash 00904 PKF04,leashesAndCollars,076484730184,Coastal Single-Ply Dog Leash 0,0.0,16.99
8039,Coastal Single-Ply Dog Leash 00606 PKF06,leashesAndCollars,076484731310,Coastal Single-Ply Dog Leash 0,0.0,11.99
8040,Coastal Single-Ply Dog Leash 00406 PKF06,leashesAndCollars,076484731396,Coastal Single-Ply Dog Leash 0,0.0,9.99
8041,Coastal Single-Ply Dog Leash 00404 PKF04,leashesAndCollars,076484731358,Coastal Single-Ply Dog Leash 0,0.0,9.99
8042,Coastal Single-Ply Dog Leash 00306 PKF06,leashesAndCollars,076484733376,Coastal Single-Ply Dog Leash 0,0.0,7.27
8043,Coastal Single-Ply Dog Leash 00304 PKF04,leashesAndCollars,076484733338,Coastal Single-Ply Dog Leash 0,0.0,7.27
8044,Coastal Single-Ply Dog Leash 00906 BLL06,leashesAndCollars,076484731211,Coastal Single-Ply Dog Leash 0,0.0,18.99
8045,Coastal Single-Ply Dog Leash 00904 BLL04,leashesAndCollars,076484730160,Coastal Single-Ply Dog Leash 0,0.0,16.99
8046,Coastal Single-Ply Dog Leash 00606 BLL06,leashesAndCollars,076484731297,Coastal Single-Ply Dog Leash 0,0.0,11.99
8047,Coastal Single-Ply Dog Leash 00604 BLL04,leashesAndCollars,076484731259,Coastal Single-Ply Dog Leash 0,0.0,9.99
8050,Coastal Single-Ply Dog Leash 00306 BLL06,leashesAndCollars,076484733352,Coastal Single-Ply Dog Leash 0,0.0,7.27
8052,Coastal Single-Ply Dog Leash 00906 TEL06,leashesAndCollars,076484900396,Coastal Single-Ply Dog Leash 0,0.0,19.99
8053,Coastal Single-Ply Dog Leash,leashesAndCollars,076484900389,Coastal Single-Ply Dog Leash,0.0,16.99
8054,Coastal Single-Ply Dog Leash 00606 TEL06,leashesAndCollars,076484600401,Coastal Single-Ply Dog Leash 0,0.0,11.99
8055,Coastal Single-Ply Dog Leash 00604 TEL04,leashesAndCollars,076484600395,Coastal Single-Ply Dog Leash 0,0.0,9.99
8056,Coastal Single-Ply Dog Leash 00406 TEL06,leashesAndCollars,076484400407,Coastal Single-Ply Dog Leash 0,0.0,9.99
8057,Coastal Single-Ply Dog Leash 00404 TEL04,leashesAndCollars,076484400391,Coastal Single-Ply Dog Leash 0,0.0,8.99
8058,Coastal Single-Ply Dog Leash 00306 TEL06,leashesAndCollars,076484300400,Coastal Wwl06 Leash,0.0,30.39
8059,Coastal Single-Ply Dog Leash 00304 TEL04,leashesAndCollars,076484300394,Coastal Single-Ply Dog Leash 0,0.0,7.27
8061,Coastal Single-Ply Dog Leash 00904 ORD04,leashesAndCollars,076484904080,Coastal Single-Ply Dog Leash 0,0.0,16.99
8062,Coastal Single-Ply Dog Leash 00606 ORD06,leashesAndCollars,076484606052,Coastal Single-Ply Dog Leash 0,0.0,11.99
8063,Coastal Single-Ply Dog Leash 00604 ORD04,leashesAndCollars,076484604119,Coastal Single-Ply Dog Leash 0,0.0,9.99
8065,Coastal Single-Ply Dog Leash 00404 ORD04,leashesAndCollars,076484040498,Coastal Orange 6' 404 Leash,-1.0,8.31
8066,Coastal Single-Ply Dog Leash 00306 ORD06,leashesAndCollars,076484306051,Coastal Red06' 306 Leash,0.0,6.69
8067,Coastal Single-Ply Dog Leash 00304 ORD04,leashesAndCollars,076484304057,Coastal Single-Ply Dog Leash 0,0.0,7.27
8068,Coastal Single-Ply Dog Leash 00904 LIM04,leashesAndCollars,076484904073,Coastal Single-Ply Dog Leash 0,0.0,16.99
8069,Coastal Single-Ply Dog Leash 00606 LIM06,leashesAndCollars,076484606045,Coastal Single-Ply Dog Leash 0,0.0,11.99
8070,Coastal Single-Ply Dog Leash 00604 LIM04,leashesAndCollars,076484604102,Coastal Single-Ply Dog Leash 0,0.0,9.99
8071,Coastal Single-Ply Dog Leash 00406 LIM06,leashesAndCollars,076484040641,Coastal Single-Ply Dog Leash 0,0.0,9.99
8072,Coastal Single-Ply Dog Leash 00404 LIM04,leashesAndCollars,076484040481,Coastal Lime 6' 404 Leash,0.0,8.31
8073,Coastal Single-Ply Dog Leash 00306 LIM06,leashesAndCollars,076484306044,Coastal Single-Ply Dog Leash 0,0.0,7.27
8074,Coastal Single-Ply Dog Leash 00304 LIM04,leashesAndCollars,076484304040,Coastal Single-Ply Dog Leash 0,0.0,7.27
8075,Coastal Single-Ply Dog Leash 00906 PKB06,leashesAndCollars,076484090677,Coastal Single-Ply Dog Leash 0,0.0,18.39
8076,Coastal Single-Ply Dog Leash 00904 PKB04,leashesAndCollars,076484090400,Coastal Single-Ply Dog Leash 0,0.0,16.99
8077,Coastal Single-Ply Dog Leash 00606 PKB06,leashesAndCollars,076484606007,Coastal Single-Ply Dog Leash 0,0.0,10.99
8078,Coastal Single-Ply Dog Leash 00604 PKB04,leashesAndCollars,076484604065,Coastal Single-Ply Dog Leash 0,0.0,9.99
8079,Coastal Single-Ply Dog Leash 00406 PKB06,leashesAndCollars,076484406034,Coasta; Pkb6' 406 Leash,-1.0,9.59
8080,Coastal Single-Ply Dog Leash 00404 PKB04,leashesAndCollars,076484404115,Coastal Blue 4' 404 Leash,0.0,8.31
8081,Coastal Single-Ply Dog Leash 00306 PKB06,leashesAndCollars,076484030635,Coastal Single-Ply Dog Leash 0,0.0,7.27
8082,Coastal Single-Ply Dog Leash 00304 PKB04,leashesAndCollars,076484030437,Coastal Single-Ply Dog Leash 0,0.0,7.27
8086,Coastal Single-Ply Dog Leash 00404 HUN04,leashesAndCollars,076484035388,Coastal Single-Ply Dog Leash 04' 404,-1.0,8.31
8088,Coastal Single-Ply Dog Leash 00304 HUN04,leashesAndCollars,076484009761,Coastal Single-Ply Dog Leash 0,0.0,7.27
8095,Coastal Single-Ply Dog Leash 00306 PUR06,leashesAndCollars,076484009952,Coastal Single-Ply Dog Leash 0,0.0,7.27
8096,Coastal Single-Ply Dog Leash 00304 PUR04,leashesAndCollars,076484009754,Coastal 6' Llamas 969 Leash,0.0,20.49
8101,Coastal Single-Ply Dog Leash 00406 NPK06,leashesAndCollars,076484035500,Coastal Neon Pink leash 6' 406,0.0,9.99
8103,"Coastal® Single-Ply Dog Leash, Neon Pink, X-Small - 3/8"" x 6'",leashesAndCollars,076484009907,Coastal Single-Ply Dog Leash 0,0.0,7.27
8104,Coastal Single-Ply Dog Leash 00304 NPK04,leashesAndCollars,076484009709,Coastal Single-Ply Dog Leash 0,0.0,7.27
8111,Coastal Single-Ply Dog Leash 00304 BLU04,leashesAndCollars,076484009624,Coastal Single-Ply Dog Leash 0,0.0,7.27
8119,Coastal Single-Ply Dog Leash 00304 RED04,leashesAndCollars,076484009617,Coastal Single-Ply Dog Leash 0,0.0,7.27
8121,"Coastal® Single-Ply Dog Leash, Black, Large - 1"" x 4'",leashesAndCollars,076484059803,Coastal Single-Ply Dog Leash 0,0.0,16.99
8122,Coastal Single-Ply Dog Leash 00606 BLK06,leashesAndCollars,076484044205,Coastal Black06' 606 Leash,-1.0,10.99
8123,Coastal Single-Ply Dog Leash 00604 BLK04,leashesAndCollars,076484044007,Coastal Single-Ply Dog Leash 0,0.0,9.99
8124,"Coastal® Single-Ply Dog Leash, Black, Small - 5/8"" x 6'",leashesAndCollars,076484035401,Coastal Single-Ply Dog Leash 0,-1.0,10.99
8126,"Coastal® Single-Ply Dog Leash, Black, X-Small - 3/8"" x 6'",leashesAndCollars,076484009808,Coastal Single-Ply Dog Leash 0,0.0,7.27
8127,Coastal Single-Ply Dog Leash 00304 BLK04,leashesAndCollars,076484009600,Coastal Single-Ply Dog Leash 0,0.0,7.27
8128,Coastal Double-Ply Dog Leash 02906 TEL06,leashesAndCollars,076484901898,Coastal Double-Ply Dog Leash 0,0.0,24.99
8129,Coastal Double-Ply Dog Leash 02904 TEL04,leashesAndCollars,076484901881,Coastal Double-Ply Dog Leash 0,0.0,20.99
8130,Coastal Double-Ply Dog Leash 02906 PKF06,leashesAndCollars,076484780462,Coastal Double-Ply Dog Leash 0,0.0,24.99
8131,Coastal Double-Ply Dog Leash 02904 PKF04,leashesAndCollars,076484780424,Coastal Double-Ply Dog Leash 0,0.0,20.99
8143,"Coastal® Double-Ply Dog Leash, Black, Medium/Large - 1"" x 6'",leashesAndCollars,076484068706,Coastal Double-Ply Dog Leash 0,0.0,25.99
8144,"Coastal® Double-Ply Dog Leash, Black, Medium/Large - 1"" x 4'",leashesAndCollars,076484067303,Coastal Double-Ply Dog Leash 0,0.0,21.99
8146,Coastal Double-Ply Dog Leash 02904 ORD04,leashesAndCollars,076484029462,Coastal Double-Ply Dog Leash 0,0.0,20.99
8147,Coastal Double-Ply Dog Leash 02906 LIM06,leashesAndCollars,076484029660,Coastal Double-Ply Dog Leash 0,0.0,24.99
8148,Coastal Double-Ply Dog Leash 02904 LIM04,leashesAndCollars,076484029448,Coastal Double-Ply Dog Leash 0,0.0,20.99
8150,Coastal Double-Ply Dog Leash 02904 PKB04,leashesAndCollars,076484002946,Coastal Double-Ply Dog Leash 0,0.0,20.98
8151,Coastal Double-Ply Dog Collar 02901 TEL26,leashesAndCollars,076484901874,Coastal Double-Ply Dog Collar,0.0,12.99
8152,Coastal Double-Ply Dog Collar 02901 TEL24,leashesAndCollars,076484901867,Coastal Double-Ply Dog Collar,0.0,12.99
8153,Coastal Double-Ply Dog Collar 02901 TEL22,leashesAndCollars,076484901850,Coastal Double-Ply Dog Collar,0.0,12.99
8154,Coastal Double-Ply Dog Collar 02901 TEL20,leashesAndCollars,076484901843,Coastal Double-Ply Dog Collar,0.0,12.99
8155,Coastal Double-Ply Dog Collar 02901 TEL18,leashesAndCollars,076484901836,Coastal Double-Ply Dog Collar,0.0,12.99
8156,Coastal Double-Ply Dog Collar 02901 PKF26,leashesAndCollars,076484780349,Coastal Double-Ply Dog Collar,0.0,12.99
8157,Coastal Double-Ply Dog Collar 02901 PKF24,leashesAndCollars,076484780301,Coastal Double-Ply Dog Collar,0.0,12.99
8158,Coastal Double-Ply Dog Collar 02901 PKF22,leashesAndCollars,076484780264,Coastal Double-Ply Dog Collar,0.0,12.99
8159,Coastal Double-Ply Dog Collar 02901 PKF20,leashesAndCollars,076484780226,Coastal Double-Ply Dog Collar,0.0,12.99
8160,Coastal Double-Ply Dog Collar 02901 PKF18,leashesAndCollars,076484780189,Coastal Double-Ply Dog Collar,0.0,12.99
8169,Coastal Double-Ply Dog Collar 02901 ORD18,leashesAndCollars,076484290954,Coastal Double-Ply Dog Collar,0.0,12.99
8170,Coastal Double-Ply Dog Collar 02901 LIM26,leashesAndCollars,076484290947,Coastal Double-Ply Dog Collar,0.0,12.99
8171,Coastal Double-Ply Dog Collar 02901 LIM24,leashesAndCollars,076484290930,Coastal Double-Ply Dog Collar,0.0,12.99
8172,Coastal Double-Ply Dog Collar 02901 LIM22,leashesAndCollars,076484290923,Coastal Double-Ply Dog Collar,0.0,12.99
8173,Coastal Double-Ply Dog Collar,leashesAndCollars,076484290916,Coastal Double-Ply Dog Collar,0.0,12.99
8174,Coastal Double-Ply Dog Collar 02901 LIM18,leashesAndCollars,076484290909,Coastal Double-Ply Dog Collar,0.0,12.99
8178,Coastal Double-Ply Dog Collar 02901 HUN20,leashesAndCollars,076484064081,Coastal Double-Ply Dog Collar,0.0,12.99
8179,Coastal Double-Ply Dog Collar 02901 HUN18,leashesAndCollars,076484063886,Coastal Double-Ply Dog Collar,0.0,12.99
8185,Coastal Double-Ply Dog Collar 02901 PUR18,leashesAndCollars,076484063855,Coastal Double-Ply Dog Collar,0.0,12.99
8189,"Coastal® Double-Ply Dog Collar, Neon Pink, Medium - 1"" x 20""",leashesAndCollars,076484064012,Coastal Double-Ply Dog Collar,0.0,12.99
8190,Coastal Double-Ply Dog Collar 02901 NPK18,leashesAndCollars,076484063817,Coastal Double-Ply Dog Collar,0.0,12.99
8195,Coastal Double-Ply Dog Collar 02901 BLU18,leashesAndCollars,076484063725,Coastal Double-Ply Dog Collar,0.0,12.99
8200,Coastal Double-Ply Dog Collar 02901 RED18,leashesAndCollars,076484063718,Coastal Double-Ply Dog Collar,0.0,12.99
8203,"Coastal® Double-Ply Dog Collar, Black, Large - 1"" x 22""",leashesAndCollars,076484064104,Coastal Double-Ply Dog Collar,0.0,12.99
8209,Coastal Double-Ply Dog Collar 02901 PKB20,leashesAndCollars,076484029042,Coastal Double-Ply Dog Collar,0.0,12.99
8210,Coastal Double-Ply Dog Collar 02901 BLU18,leashesAndCollars,076484063725,Coastal Double-Ply Dog Collar,0.0,12.99
8211,Coastal Double-Ply Dog Collar 02901 RED18,leashesAndCollars,076484063718,Coastal Double-Ply Dog Collar,0.0,12.99
8212,Coastal Double-Ply Dog Collar 02901 BLK18,leashesAndCollars,076484063701,Coastal Double-Ply Dog Collar,0.0,12.99
8213,Coastal Double-Ply Dog Collar 02901 PKB18,leashesAndCollars,076484029035,Coastal Double-Ply Dog Collar,0.0,12.99
8223,"Styles Adjustable Dog Collar, Bright Tie Dye, X-Small - 3/8"" x 8""-12""",leashesAndCollars,076484632648,Coastal Small Unicorns14 Colla,0.0,8.31
8251,"Coastal Black20"" Leash",leashesAndCollars,076484622601,"Coastal Black20"" Leash",0.0,25.39
8252,"Coastal Red30"" Leash",leashesAndCollars,076484092817,"Coastal Red30"" Leash",0.0,34.49
8255,"Coastal Red14"" No Slip",leashesAndCollars,7648407216,"Coastal Red14"" No Slip",0.0,10.29
8256,"Coastal Blu24"" Coupler",leashesAndCollars,076484630323,Coastal Charm Blue18,0.0,11.59
8258,"Coastal Black24"" Coupler",leashesAndCollars,7648406296,"Coastal Black24"" Coupler",0.0,10.29
8259,"Coastal Red24"" Coupler",leashesAndCollars,076484906946,"Coastal Red24"" Coupler",0.0,11.29
8260,"Coastal Blue24"" Coupler",leashesAndCollars,076484630323,Coastal Charm Blue18,0.0,11.59
8261,"Coastal Red36"" Coupler",leashesAndCollars,076484689002,"Coastal Red36"" Coupler",0.0,16.19
8262,"Coastal Blue36"" Coupler",leashesAndCollars,076484609345,"Coastal Blue36"" Coupler",0.0,15.39
8271,"Coastal Mbn20"" Security Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8272,"Coastal Mpw26"" Security Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8273,"Coastal Mpw20"" Security Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8277,"Coastal Black12"" Security Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8278,"Coastal Black14"" Security Collar",leashesAndCollars,076484981258,"Coastal Black14"" Security Coll",0.0,10.29
8281,"Coastal Gry16"" Training Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8282,"Coastal Gry22"" Training Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8283,"Coastal Red16"" Training Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8284,"Coastal Red22"" Training Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8287,"Coastal Red10"" 301 Collar",leashesAndCollars,076484301018,"Coastal Red10"" 301 Collar",-1.0,4.69
8288,"Coastal Red12"" Buc Collar",leashesAndCollars,076484467554,"Coastal Red12"" Buc Collar",0.0,7.27
8289,"Coastal Red14"" 401 Collar",leashesAndCollars,084369931709,"Coastal Red14"" 401 Collar",0.0,5.59
8293,"Coastal Red18"" 601 Collar",leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8294,"Coastal Red16"" 601 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8295,"Coastal Red20"" Mbuc Collar",leashesAndCollars,076484693349,"Coastal Red20"" Mbuc Collar",0.0,16.09
8296,"Coastal Red18"" 901 Collar",leashesAndCollars,076484012907,"Coastal Blue 18"" 2901 Collar",0.0,11.99
8297,Coastal Red20' 901 Collar,leashesAndCollars,076484012914,"Coastal Orange 20"" 2901 Collar",0.0,9.89
8300,"Coastal Red20"" 2901 Collar",leashesAndCollars,076484012914,"Coastal Orange 20"" 2901 Collar",0.0,9.89
8302,"Coastal Red24"" 2901 Collar",leashesAndCollars,076484104916,"Coastal Red24"" 2901 Collar",0.0,11.39
8303,"Coastal Red26"" 2901 Collar",leashesAndCollars,076484021240,"Coastal Red26"" 2901 Collar",0.0,9.69
8304,"Coastal Red26"" Buc Collar",leashesAndCollars,076484301445,"Coastal Red26"" Buc Collar",0.0,11.99
8305,"Coastal Red26"" Mbuc Collar",leashesAndCollars,076484609316,"Coastal Red26"" Mbuc Collar",0.0,18.89
8306,Coastal Red06' 306 Leash,leashesAndCollars,076484306051,Coastal Red06' 306 Leash,0.0,6.69
8307,Coastal Red04' 404 Leash,leashesAndCollars,076484092718,Coastal Red04' 404 Leash,0.0,8.31
8312,Coastal Red04' 2904 Leash,leashesAndCollars,076484094959,Coastal Red04' 2904 Leash,0.0,19.99
8314,"Coastal Blue12"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8315,"Coastal Blue14"" 4201 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8316,"Coastal Blue10"" 301 Collar",leashesAndCollars,076484850202,"Coastal Blue10"" 301 Collar",0.0,4.69
8319,"Coastal® Single-Ply Dog Collar, Purple, Small - 5/8"" x 14""",leashesAndCollars,076484034558,"Coastal Blue14"" 401 Collar",0.0,6.23
8321,"Coastal Blue14"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8322,"Coastal Blue14"" Mbuc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8323,"Coastal Blue16"" 601 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8324,"Coastal Blue18"" 601 Collar",leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8325,"Coastal Blue20"" Mbuc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8326,"Coastal Blue18"" 901 Collar",leashesAndCollars,076484012907,"Coastal Blue 18"" 2901 Collar",0.0,11.99
8328,"Coastal Blue26"" Mbuc Collar",leashesAndCollars,076484706569,"Coastal Blue26"" Mbuc Collar",0.0,18.89
8330,Coastal Blue06' 406 Leash,leashesAndCollars,076484040606,Coastal Blue 6' 406 Leash,0.0,9.59
8335,Coastal Blue04' 2904 Leash,leashesAndCollars,076484290416,Coastal Blue04' 2904 Leash,0.0,19.99
8336,Coastal Blue06' 2906 Leash,leashesAndCollars,076484807761,Coastal Blue06' 2906 Leash,0.0,23.59
8338,"Coastal Hunter12"" 301 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8339,"Coastal Hunter12"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8340,"Coastal Hunter12"" 401 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8341,"Coastal Hunter14"" 401 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8342,"Coastal Hunter16"" 401 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8343,"Coastal Hunter14"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8344,"Coastal Hunter14"" Mbuc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8345,"Coastal Hunter16"" 601 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8346,"Coastal Hunter18"" 601 Collar",leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8347,"Coastal Hunter20"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8348,"Coastal Hunter20"" Mbuc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8349,"Coastal Hunter18"" 901 Collar",leashesAndCollars,076484012907,"Coastal Blue 18"" 2901 Collar",0.0,11.99
8350,"Coastal Hunter20"" Buc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8351,"Coastal Hunter20"" Mbuc Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8352,"Coastal Hunter24"" 2901 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8353,"Coastal Hunter26"" 2901 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8354,"Coastal Hunter22"" 2901 Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8355,"Coastal Hunter20"" 2901 Collar",leashesAndCollars,076484012914,"Coastal Orange 20"" 2901 Collar",0.0,9.89
8356,"Coastal Hunter26"" Buck Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8357,"Coastal Hunter26"" Martingale Collar",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8368,"Coastal Neon Pink12"" 301 Collar",leashesAndCollars,076484706714,"Coastal Neon Pink12"" 301 Colla",0.0,4.69
8371,"Coastal Neon Pink16"" 401 Collar",leashesAndCollars,7648403919,"Coastal Orange 10"" 301 Collar",0.0,3.79
8372,"Coastal Neon Pink14"" Buck Collar",leashesAndCollars,7648404613,"Coastal Neon Pink14"" Buck Coll",0.0,8.31
8373,"Coastal Neon Pink14"" Martingale Collar",leashesAndCollars,7648406687,"Coastal Neon Pink26"" Martingal",0.0,18.89
8374,"Coastal Neon Pink16"" 601 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8375,"Coastal Neon Pink18"" 601 Collar",leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8377,"Coastal Neon Pink20"" Mbuc Collar",leashesAndCollars,076484302466,Li'l Pals Collar Sm Pink Spike,0.0,12.99
8378,"Coastal Neon Pink18"" 901 Collar",leashesAndCollars,076484012907,"Coastal Blue 18"" 2901 Collar",0.0,11.99
8379,"Coastal Neon Pink20"" Mbuc Collar",leashesAndCollars,7648461985,"Coastal Orange 14"" Buck Collar",0.0,7.69
8380,"Coastal Neon Pink24"" 2901 Collar",leashesAndCollars,7648406441,"Coastal Orange 24"" 2901 Collar",0.0,11.39
8381,"Coastal Neon Pink26"" 2901 Collar",leashesAndCollars,7648406461,"Coastal Orange 26"" 2901 Collar",0.0,9.89
8382,"Coastal Neon Pink22"" 2901 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8383,"Coastal Neon Pink20"" 2901 Collar",leashesAndCollars,076484012914,"Coastal Orange 20"" 2901 Collar",0.0,9.89
8384,"Coastal Neon Pink26"" Buck Collar",leashesAndCollars,076484410024,"Coastal Pink Bright16"" 401 Col",0.0,5.59
8385,"Coastal Neon Pink26"" Martingale Collar",leashesAndCollars,7648406687,"Coastal Neon Pink26"" Martingal",0.0,18.89
8386,Coastal Neon Pink06' 306 Collar,leashesAndCollars,7648400990,Coastal Neon Pink06' 306 Colla,0.0,6.69
8387,Coastal Neon Pink04' 404 Collar,leashesAndCollars,076484647154,Coastal Neon Pink04' 404 Colla,0.0,8.31
8388,Coastal Neon Pink06' 606 Collar,leashesAndCollars,7648406886,Coastal Neon Pink06' 2906 Coll,0.0,23.59
8390,Coastal Neon Pink06' 606 Collar,leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8391,Coastal Neon Pink04' 904 Collar,leashesAndCollars,076484322266,Coastal Neon Pink04' 904 Colla,0.0,15.79
8394,Coastal Neon Pink06' 2906 Collar,leashesAndCollars,7648406886,Coastal Neon Pink06' 2906 Coll,0.0,23.59
8395,"Coastal Black14"" 4201 Collar",leashesAndCollars,076484302459,"Coastal Black14"" 4201 Collar",0.0,11.59
8398,"Coastal Black12"" Buck Collar",leashesAndCollars,076484269387,Sublime Collar Med Palm Tree,0.0,11.79
8400,"Coastal Black14"" 401 Collar",leashesAndCollars,076484401367,"Coastal Blue 16"" 401 Collar",-1.0,5.59
8401,"Coastal Black16"" 401 Collar",leashesAndCollars,076484322242,"Coastal Black16"" 401 Collar",0.0,5.59
8402,"Coastal Black14"" Buck Collar",leashesAndCollars,076484086304,"Coastal Black14"" Buck Collar",0.0,8.31
8403,"Coastal Black14"" Martingale Collar",leashesAndCollars,076484088704,"Coastal Black14"" Martingale Co",0.0,13.99
8404,"Coastal Black16"" 601 Collar",leashesAndCollars,076484043307,"Coastal Purple16"" 601 Collar",0.0,6.19
8405,"Coastal Black18"" 601 Collar",leashesAndCollars,076484043505,"Coastal Pink 18"" 601",-1.0,6.23
8406,"Authorized Dealer Exclusive Styles Dog Collar, Dinosaurs, Medium - 1"" x 14""-20""",leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
8408,"Coastal Black18"" 901 Collar",leashesAndCollars,076484012907,"Coastal Blue 18"" 2901 Collar",0.0,11.99
8409,"Coastal Black20"" 901 Collar",leashesAndCollars,076484012914,"Coastal Orange 20"" 2901 Collar",0.0,9.89
